symbol,provider,ok,from,to,n_raw,n_articles,n_days_total,error,skipped,message
ROKU,google_news_rss,True,2026-06-23,2026-06-27,19,9,11,,False,articles_appended=9
GALDY,google_news_rss,True,2026-06-23,2026-06-27,3,1,5,,False,articles_appended=1
