symbol,provider,ok,from,to,n_raw,n_articles,n_days_total,error,skipped,message
ROKU,google_news_rss,True,2026-06-25,2026-06-30,12,3,13,,False,articles_appended=3
GALDY,google_news_rss,True,2026-06-26,2026-06-30,2,2,7,,False,articles_appended=2
