symbol,provider,ok,from,to,n_raw,n_articles,n_days_total,error,skipped,message
ROKU,google_news_rss,True,2026-06-27,2026-07-02,20,11,16,,False,articles_appended=11
GALDY,google_news_rss,True,2026-06-28,2026-07-02,12,8,9,,False,articles_appended=8
