symbol,provider,ok,from,to,n_raw,n_articles,n_days_total,error,skipped,message
ARGX,google_news_rss,True,2026-06-01,2026-06-08,2,0,,,True,articles_appended=0
GIII,google_news_rss,True,2026-06-04,2026-06-08,19,7,5.0,,False,articles_appended=7
AMG,google_news_rss,True,2026-06-03,2026-06-08,11,1,8.0,,False,articles_appended=1
PSMT,google_news_rss,True,2026-06-03,2026-06-08,4,1,9.0,,False,articles_appended=1
HBNC,google_news_rss,True,2026-06-01,2026-06-08,2,0,,,True,articles_appended=0
