symbol,provider,ok,from,to,n_raw,n_articles,n_days_total,error,skipped,message
ARGX,google_news_rss,True,2026-05-07,2026-06-06,5,5,5.0,,False,articles_appended=5
GIII,google_news_rss,True,2026-05-07,2026-06-06,18,18,3.0,,False,articles_appended=18
AMG,google_news_rss,True,2026-05-07,2026-06-06,17,17,7.0,,False,articles_appended=17
PSMT,google_news_rss,True,2026-05-07,2026-06-06,11,11,7.0,,False,articles_appended=11
HBNC,google_news_rss,True,2026-06-01,2026-06-06,2,0,,,True,articles_appended=0
