symbol,provider,ok,from,to,n_raw,n_articles,n_days_total,error,skipped,message
ROKU,google_news_rss,True,2026-05-24,2026-06-23,28,28,7,,False,articles_appended=28
GALDY,google_news_rss,True,2026-05-24,2026-06-23,3,3,3,,False,articles_appended=3
