symbol,provider,ok,from,to,n_raw,n_articles,n_days_total,error,skipped,message
ROKU,google_news_rss,True,2026-06-26,2026-07-01,17,10,14,,False,articles_appended=10
GALDY,google_news_rss,True,2026-06-26,2026-07-01,12,8,8,,False,articles_appended=8
