symbol,provider,ok,from,to,n_raw,n_articles,n_days_total,error,skipped,message
EPEN,google_news_rss,True,2026-05-24,2026-05-30,5,2,3.0,,False,articles_appended=2
SYIFJERADKKA,google_news_rss,True,2026-04-30,2026-05-30,0,0,,,True,no_new_articles
ALESE,google_news_rss,True,2026-04-30,2026-05-30,0,0,,,True,no_new_articles
0DQ7,google_news_rss,True,2026-05-21,2026-05-30,1,0,,,True,articles_appended=0
SFQ,google_news_rss,True,2026-05-21,2026-05-30,3,2,9.0,,False,articles_appended=2
