symbol,provider,ok,from,to,n_raw,n_articles,n_days_total,error,skipped,message
ARGX,google_news_rss,True,2026-06-01,2026-06-07,2,1,5.0,,False,articles_appended=1
GIII,google_news_rss,True,2026-06-03,2026-06-07,19,6,4.0,,False,articles_appended=6
AMG,google_news_rss,True,2026-06-02,2026-06-07,15,1,8.0,,False,articles_appended=1
PSMT,google_news_rss,True,2026-06-01,2026-06-07,6,5,9.0,,False,articles_appended=5
HBNC,google_news_rss,True,2026-06-01,2026-06-07,2,0,,,True,articles_appended=0
