symbol,provider,ok,from,to,n_raw,n_articles,n_days_total,error,skipped,message
ROKU,google_news_rss,True,2026-06-24,2026-06-28,16,10,11,,False,articles_appended=10
GALDY,google_news_rss,True,2026-06-23,2026-06-28,2,1,6,,False,articles_appended=1
