symbol,provider,ok,from,to,n_raw,n_articles,n_days_total,error,skipped,message
ROKU,google_news_rss,True,2026-06-29,2026-07-03,14,6,17,,False,articles_appended=6
GALDY,google_news_rss,True,2026-06-29,2026-07-03,12,4,10,,False,articles_appended=4
