symbol,provider,ok,from,to,n_raw,n_articles,n_days_total,error,skipped,message
ROKU,google_news_rss,True,2026-06-22,2026-06-26,18,11,10,,False,articles_appended=11
GALDY,google_news_rss,True,2026-06-20,2026-06-26,2,1,5,,False,articles_appended=1
