symbol,provider,ok,from,to,n_raw,n_articles,n_days_total,error,skipped,message
ROKU,google_news_rss,True,2026-06-24,2026-06-29,14,6,12,,False,articles_appended=6
GALDY,google_news_rss,True,2026-06-25,2026-06-29,2,2,7,,False,articles_appended=2
