display_rank,symbol,company_name,selection_bucket,entry_ready,candidate_rank,selection_reason,metric_state,metric_invest_score,metric_state_score,metric_vol_anom,metric_close,metric_volume,metric_hh20_prev,metric_atr14,metric_entry_limit,metric_stop_init,metric_r_dist,metric_tp_2r,metric_tp_3r,metric_risk_eur,metric_qty_for_risk
1,NEXA,Nexa Resources SA,entry_ready,True,,setup+breakout,ENTRY_READY,6.7,,9.08828612628519,14.65,7904361.0,12.341,0.8404848433301,12.341,11.0803,1.2607,14.8625,16.1232,,
2,RVMD,Revolution Medicines Inc,candidate,False,1.0,setup+breakout,ENTRY_READY,6.99,3.69329001221539,3.69329001221539,152.54,11936669.0,148.0,6.70433157690558,,,,,,,
3,AVNS,Avanos Medical Inc,candidate,False,2.0,setup+breakout,ENTRY_READY,6.28,2.78244959762695,2.78244959762695,24.72,4914077.0,24.7,1.07171682561364,,,,,,,
4,UI,Ubiquiti Networks Inc,candidate,False,3.0,setup,CANDIDATE,6.2,1.90495009301747,1.90495009301747,1006.56,175458.0,991.66,42.8354577739775,,,,,,,
5,HAS,Hasbro Inc,candidate,False,4.0,setup,CANDIDATE,6.01,1.71164555260284,1.71164555260284,93.93,2988176.0,94.56,2.52339967201197,,,,,,,
6,GSAT,"Globalstar, Inc. Common Stock",candidate,False,5.0,setup,CANDIDATE,5.73,2.02632902157244,2.02632902157244,80.64,4101664.0,81.07,4.77129898000326,,,,,,,
7,SKYT,Skywater Technology Inc,candidate,False,6.0,setup,CANDIDATE,5.31,2.40576684850786,2.40576684850786,32.24,2836852.0,32.0,1.32976914631335,,,,,,,
8,CSWC,Capital Southwest Corporation,candidate,False,7.0,setup,CANDIDATE,4.85,1.95495972916073,1.95495972916073,23.99,1277700.0,23.79,0.473548841094376,,,,,,,
9,SGHC,SGHC Limited,candidate,False,8.0,setup,CANDIDATE,4.37,2.07110365104165,2.07110365104165,11.22,5117312.0,11.18,0.537802486742373,,,,,,,
