asof_date,exchange_code,mic,symbol,company_name,isin,type,currency,country,state,state_since,last_run_id,reason,updated_ts_utc,close,volume,vol_anom,hh20_prev,close_vs_hh20_prev,ema20,ema50,ema200,atr14
20260414,PA,,ALARF,Adeunis,,Common Stock,EUR,France,ENTRY_READY,20260414,117,setup+breakout,2026-04-16T03:46:13Z,0.9,55343.0,11.8752883367129,0.7,0.285714285714286,0.643325465016876,0.61307643598563,0.607709085192546,0.0553617687794767
20260414,PA,,ALPOU,Poulaillon SA,,Common Stock,EUR,France,ENTRY_READY,20260414,117,setup+breakout,2026-04-16T03:46:13Z,8.75,35626.0,11.8284139579667,7.25,0.206896551724138,7.09749552702554,6.77808193762412,6.08390663502077,0.354825545450507
20260414,PA,,ALKAL,Kalray SA,,Common Stock,EUR,France,ENTRY_READY,20260414,117,setup+breakout,2026-04-16T03:46:13Z,5.14,1083810.0,3.80795679249181,4.55,0.12967032967033,3.87632577518867,3.57198284831467,2.37331373013214,0.514588190706749
20260414,PA,,ALTHX,Theranexus SA,,Common Stock,EUR,France,ENTRY_READY,20260414,117,setup+breakout,2026-04-16T03:46:13Z,3.525,411285.0,4.36927627039508,3.25,0.0846153846153845,3.11954022073628,2.97814646815054,2.31020605004183,0.221328542947057
20260414,XETRA,,0B2,Bawag Group AG,,Common Stock,EUR,Germany,ENTRY_READY,20260414,117,setup+breakout,2026-04-16T03:46:13Z,151.8,3069.0,3.08768046682429,141.3,0.0743099787685775,133.813496137025,130.941311089857,119.612792044068,4.23960610435916
20260414,OL,,NORBT,Norbit ASA,,Common Stock,NOK,Norway,ENTRY_READY,20260414,117,setup+breakout,2026-04-16T03:46:13Z,233.0,457722.0,3.07582515611062,217.8,0.0697887970615243,203.856719998887,198.735047782152,184.736911943986,8.57810223617637
20260414,SW,,COTN,Comet Holding AG,,Common Stock,CHF,Switzerland,ENTRY_READY,20260414,117,setup+breakout,2026-04-16T03:46:13Z,302.8,99512.0,2.83335207770706,285.0,0.0624561403508772,266.193168572962,263.543654186118,244.461503906717,13.7781792592074
20260414,OL,,NOHAL,Nordic Halibut AS,,Common Stock,NOK,Norway,ENTRY_READY,20260414,117,setup+breakout,2026-04-16T03:46:13Z,23.2,5508.0,2.1294363256785,22.2,0.045045045045045,21.575227016975,21.2053913388474,20.6191167750561,0.631831732328511
20260414,XETRA,,TRVC,Citigroup Inc,,Common Stock,EUR,Germany,ENTRY_READY,20260414,117,setup+breakout,2026-04-16T03:46:13Z,110.22,4578.0,2.12081904938386,106.46,0.0353184294570732,100.65957850398,97.9931458075293,89.235075986781,2.73652552265042
20260414,PA,,ALROC,Roctool,,Common Stock,EUR,France,ENTRY_READY,20260414,117,setup+breakout,2026-04-16T03:46:13Z,1.22,611584.0,3.12120954627215,1.185,0.0295358649789028,0.911870464338301,0.829724579172137,0.563994394544204,0.121845179951994
20260414,PA,,ALSMA,SMAIO SA,,Common Stock,EUR,France,ENTRY_READY,20260414,117,setup+breakout,2026-04-16T03:46:13Z,7.6,2710.0,3.76258243665394,7.4,0.027027027027027,7.21836885317374,7.06749565280929,6.43194370875395,0.176831979964384
20260414,SW,,PPGN,PolyPeptide Group AG,,Common Stock,CHF,Switzerland,ENTRY_READY,20260414,117,setup+breakout,2026-04-16T03:46:13Z,37.5,211633.0,2.33595019771353,36.7,0.0217983651226157,29.4445248137308,27.6044214025508,25.6725484864456,1.89023250311575
20260414,ST,,ACRI-A,Acrinova AB,,Common Stock,SEK,Sweden,ENTRY_READY,20260414,117,setup+breakout,2026-04-16T03:46:13Z,14.3,39822.0,4.18689741459978,14.0,0.0214285714285716,12.0957645258758,11.437603902957,11.3361498240052,0.615366404088408
20260414,HE,,KOSKI,Koskisen,,Common Stock,EUR,Finland,ENTRY_READY,20260414,117,setup+breakout,2026-04-16T03:46:13Z,9.9,5782.0,2.53858143261695,9.7,0.0206185567010311,9.24793995148815,9.1107341734496,8.78317226555873,0.272002962542524
20260414,ST,,BOHO,Boho Group AB,,Common Stock,SEK,Sweden,ENTRY_READY,20260414,117,setup+breakout,2026-04-16T03:46:13Z,9.38,38597.0,2.615442474428,9.2,0.0195652173913046,8.68858320344931,8.31722426660851,7.81225387939963,0.398094377773461
20260414,IL,,0INB,STMicroelectronics NV,,Common Stock,EUR,UK,ENTRY_READY,20260414,117,setup+breakout,2026-04-16T03:46:13Z,34.6825,2351438.0,2.92413731011571,34.09,0.017380463479026,30.4956289926441,28.3713327150122,25.3169848240596,1.13061421176257
20260414,ST,,LOOMIS,Loomis AB ser. B,,Common Stock,SEK,Sweden,ENTRY_READY,20260414,117,setup+breakout,2026-04-16T03:46:13Z,463.4,298834.0,2.19312173486428,457.2,0.0135608048993876,436.890377769477,424.95519253375,400.055652437652,11.2650845287384
20260414,PA,,CMO,Caisse Régionale de Crédit Agricole du Morbihan,,Common Stock,EUR,France,ENTRY_READY,20260414,117,setup+breakout,2026-04-16T03:46:13Z,113.0,1513.0,2.05920381082001,111.54,0.0130894746279362,105.799542009506,105.649315280568,100.218752241772,4.30561501396079
20260414,ST,,SHOT,Scandic Hotels Group AB (publ),,Common Stock,SEK,Sweden,ENTRY_READY,20260414,117,setup+breakout,2026-04-16T03:46:13Z,94.45,749559.0,2.13215595628272,93.25,0.0128686327077747,87.2732431062509,87.0323406323244,86.1240041449205,2.60349347178542
20260414,PA,,ALSTW,Streamwide,,Common Stock,EUR,France,ENTRY_READY,20260414,117,setup+breakout,2026-04-16T03:46:13Z,78.8,3049.0,3.85412716470737,77.8,0.012853470437018,73.5826149476491,72.0313125799714,65.1191877284726,2.32373513968624
20260414,XETRA,,RTC,RealTech AG,,Common Stock,EUR,Germany,ENTRY_READY,20260414,117,setup+breakout,2026-04-16T03:46:13Z,1.15,7401.0,2.89299325710935,1.14,0.00877192982456143,1.09888899345882,1.07974593901891,1.05405565141324,0.0455289381907312
20260414,MC,,XVALO,Vale S.A.,,Common Stock,EUR,Spain,ENTRY_READY,20260414,117,setup+breakout,2026-04-16T03:46:13Z,14.424,32580.0,2.1898398956835,14.3,0.00867132867132869,13.3938572161375,13.1425180707599,11.5639596407149,0.49940296433299
20260414,SW,,ASCN,Ascom Holding AG,,Common Stock,CHF,Switzerland,ENTRY_READY,20260414,117,setup+breakout,2026-04-16T03:46:13Z,5.71,293616.0,2.5030711247776,5.69,0.00351493848857642,5.3045684729467,5.05842694186533,4.44659573412561,0.245630391352784
20260414,MC,,YTCH,"Techo Hogar SOCIMI, S.A.",,Common Stock,EUR,Spain,ENTRY_READY,20260414,117,setup+breakout,2026-04-16T03:46:13Z,1.12,4452.0,4.38253679184919,1.12,0.0,1.11391840993582,1.10143642569478,1.07411867413356,0.0040184025466951
20260414,OL,,AFK,Arendals Fossekompani ASA,,Common Stock,NOK,Norway,ENTRY_READY,20260414,117,setup+breakout,2026-04-16T03:46:13Z,174.0,45892.0,4.19789336955677,174.0,0.0,164.937897237293,161.601405999752,147.770772816614,4.34173377964753
20260414,OL,,BMA,Byggma,,Common Stock,NOK,Norway,ENTRY_READY,20260414,117,setup+breakout,2026-04-16T03:46:13Z,18.6,31279.0,3.78304830555623,18.6,0.0,16.8337058266081,16.043502241467,15.8335064380531,0.647660534098143
20260414,XETRA,,CAR,Carrefour SA,,Common Stock,EUR,Germany,ENTRY_READY,20260414,117,setup+breakout,2026-04-16T03:46:13Z,16.635,11892.0,2.05402791211828,16.65,-0.00090090090090067,15.9309834606628,15.4268966831251,14.2281969893526,0.253423257073652
20260414,AS,,KENDR,Kendrion NV,,Common Stock,EUR,Netherlands,ENTRY_READY,20260414,117,setup+breakout,2026-04-16T03:46:13Z,18.1,98886.0,2.11630858392705,18.12,-0.0011037527593819,17.0747461311342,16.2642651669657,14.2819881328499,0.475435286339906
20260414,MC,,NTH,Naturhouse Health SA,,Common Stock,EUR,Spain,ENTRY_READY,20260414,117,setup+breakout,2026-04-16T03:46:13Z,2.69,92956.0,2.19700640269627,2.7,-0.00370370370370376,2.57597022585215,2.52640571013371,2.25310687899389,0.0816573608813872
