asof_date,exchange_code,symbol,company_name,state,state_since,state_score,invest_score,close,volume,avg_vol20,turnover_day,turnover_20d,vol_adj_liq,vol_anom,atr14,atr_pct,hh20_prev,dist_to_hh20_prev_pct,ema20,ema50,ema200,close_vs_ema20_pct,close_vs_ema50_pct,close_vs_ema200_pct,reason,updated_ts_utc
20260410,US,FRT,Federal Realty Investment Trust,CANDIDATE,20260410,2.17027229214198,5.87027229214198,109.05,2051640.0,945337.6,223731342.0,103089065.28,5996580453.3665,2.17027229214198,1.874712205766,0.0171913086269235,108.54,-0.00469872857932551,106.254339460227,105.246209433668,101.855824647487,0.0263110246035606,0.0361418295898792,0.0706309666375103,setup,2026-04-11T08:45:50Z
20260410,US,TIMB,TIM Participacoes SA,CANDIDATE,20260410,2.33320294230495,4.63320294230495,27.96,996988.0,427304.45,27875784.48,11947432.422,447169452.675848,2.33320294230495,0.7470327154956,0.0267179082795279,27.64,-0.0115774240231549,26.2974987855262,25.3722122989821,22.2852309667464,0.0632189862630122,0.101992986284515,0.254642594538121,setup,2026-04-11T08:45:50Z
20260410,US,MRVL,Marvell Technology Group Ltd,CANDIDATE,20260410,1.73734666318208,4.43734666318208,128.49,41136500.0,23677773.05,5285628885.0,3042357059.1945,64081294095.3856,1.73734666318208,6.10025849281422,0.0474765234089363,121.97,-0.0534557678117571,102.807357592953,93.429450228967,84.6351314252839,0.249813272205012,0.375262293475027,0.518163885802331,setup,2026-04-11T08:45:50Z
20260410,US,AXIA,AXIA Energia,CANDIDATE,20260409,1.84622376965111,4.34622376965111,13.03,5965562.0,3231223.7,77731272.86,42102844.811,1163135585.9148,1.84622376965111,0.47165616333186,0.0361977101559371,12.695,-0.0263883418668766,11.5949904335481,11.2548086019542,9.98819357496637,0.123761168642276,0.157727373323571,0.304540195602274,setup,2026-04-11T08:45:50Z
20260410,US,LION,Lionsgate Studios Holding Corp. (to be renamed Lionsgate Stu dios Corp.),CANDIDATE,20260410,1.73402776357413,4.03402776357413,10.88,2759591.0,1591434.15,30024350.08,17314803.552,454015148.403657,1.73402776357413,0.414931227092603,0.0381370613136584,10.72,-0.0149253731343284,9.83898320954057,9.4318506314871,8.19101462240791,0.105805322388393,0.153538199987861,0.328284773199636,setup,2026-04-11T08:45:50Z
