asof_date,exchange_code,symbol,company_name,state,state_since,state_score,invest_score,score_factor,risk_factor,risk_eur_budget,invest_final,qty_final,actual_invest_eur,actual_risk_eur,close,volume,avg_vol20,turnover_day,turnover_20d,vol_adj_liq,vol_anom,atr14,atr_pct_pct,hh20_prev,dist_to_hh20_prev_pct,ema20,ema50,ema200,close_vs_ema20_pct,close_vs_ema50_pct,close_vs_ema200_pct,reason,updated_ts_utc
20260420,US,MCHPP,Microchip Technology Incorporated,ENTRY_READY,20260420,6.2809602575764,8.3,1.0,,250.0,,,,,69.5,582115.0,92679.3,40456992.5,6441211.35,242950369.767862,6.2809602575764,1.84261579536899,2.65,68.7,-0.0116,62.7173392005408,61.7980411677454,60.3357367101422,0.108146501205534,0.124631115917547,0.151887816235405,setup+breakout,2026-04-21T08:45:52Z
20260420,US,SIRI,Sirius XM Holding Inc,ENTRY_READY,20260420,2.88902959782351,6.19,0.75,,250.0,,,,,27.22,11868611.0,4108165.25,323063591.42,111824258.105,4465030099.59916,2.88902959782351,0.681710142534393,2.5,25.91,-0.0506,23.9267663314857,22.8634356718019,21.8799101262787,0.137638058686629,0.190547229678662,0.244063610997544,setup+breakout,2026-04-21T08:45:52Z
20260420,US,FERG,Ferguson Plc,CANDIDATE,20260420,1.74408754898551,6.04,0.75,,250.0,,,,,263.42,2107432.0,1208329.25,555139737.44,318298091.035,12475464858.5724,1.74408754898551,6.72087846753265,2.55,265.12,0.0064,247.531426194399,243.064594254436,232.565245208925,0.0641881075460802,0.0837448407819384,0.13267139190706,setup,2026-04-21T08:45:52Z
20260420,US,LION,Lionsgate Studios Holding Corp. (to be renamed Lionsgate Stu dios Corp.),CANDIDATE,20260420,2.68490969170613,5.58,0.5,,250.0,,,,,12.45,6808267.0,2535752.7,84762924.15,31570121.115,774357022.784026,2.68490969170613,0.507579832450714,4.08,12.47,0.0016,10.617438446319,9.87394861712436,8.38223326191959,0.172599216180659,0.260893739958096,0.485284364079945,setup,2026-04-21T08:45:52Z
20260420,US,CM,Canadian Imperial Bank Of Commerce,CANDIDATE,20260420,1.88245207656862,5.58,0.5,,250.0,,,,,109.99,3174687.0,1686463.65,349183823.13,185494136.8635,10485420135.5551,1.88245207656862,1.9457971020573,1.77,110.27,0.0025,102.35477148965,98.8289871202474,87.396068614231,0.0745957262102094,0.112932583900437,0.258523429532047,setup,2026-04-21T08:45:52Z
20260420,US,SKM,SK Telecom Co Ltd ADR,CANDIDATE,20260420,2.04257243695981,5.54,0.5,,250.0,,,,,38.11,3398954.0,1664055.55,129534136.94,63417157.0105,1627720898.57156,2.04257243695981,1.4847925438514,3.9,38.18,0.0018,33.9160330546538,30.8787336069137,25.4557707036188,0.123657355168508,0.234182738357744,0.497106508528624,setup,2026-04-21T08:45:52Z
20260420,US,ARCO,Arcos Dorados Holdings Inc,ENTRY_READY,20260420,4.19142100704067,5.49,0.5,,250.0,,,,,9.5,4049515.0,966143.7,38470392.5,9178365.15,301886025.682714,4.19142100704067,0.288832411927018,3.04,9.03,-0.052,8.5315447694865,8.28496915409723,7.8423460508399,0.113514639690719,0.146654842438597,0.211372201432322,setup+breakout,2026-04-21T08:45:52Z
20260420,US,SFNC,Simmons First National Corporation,CANDIDATE,20260417,1.94103020032529,5.44,0.5,,250.0,,,,,21.66,2678114.0,1379738.45,58007949.24,29885134.827,1094396837.97744,1.94103020032529,0.591478335727941,2.73,21.78,0.0055,20.3004493109027,19.9736905465394,19.6912697108045,0.0669714580340393,0.0844265334706908,0.0999798549361809,setup,2026-04-21T08:45:52Z
20260420,US,HG,"Hamilton Insurance Group, Ltd.",CANDIDATE,20260420,2.48617336065589,5.39,0.5,,250.0,,,,,32.6,982911.0,395350.95,32042898.6,12888440.97,563038451.445455,2.48617336065589,0.746242418334556,2.29,32.12,-0.0149,30.7148050958051,29.8148352578362,26.4953524641813,0.0613774008434904,0.0934153993499533,0.230404465993479,setup,2026-04-21T08:45:52Z
20260420,US,WAFD,Washington Federal Inc,CANDIDATE,20260417,1.88140912879921,5.38,0.5,,250.0,,,,,35.2,1350034.0,717565.35,47521196.8,25258300.32,1057798085.90362,1.88140912879921,0.84051217629544,2.39,35.27,0.002,32.6758332594812,32.2275061776395,31.491815860322,0.0772487336581202,0.0922346831919285,0.117750724700196,setup,2026-04-21T08:45:52Z
