asof_date,exchange_code,symbol,company_name,state,state_since,state_score,invest_score,score_factor,risk_factor,risk_eur_budget,invest_final,qty_final,actual_invest_eur,actual_risk_eur,close,volume,avg_vol20,turnover_day,turnover_20d,vol_adj_liq,vol_anom,atr14,atr_pct_pct,hh20_prev,dist_to_hh20_prev_pct,ema20,ema50,ema200,close_vs_ema20_pct,close_vs_ema50_pct,close_vs_ema200_pct,reason,updated_ts_utc
20260422,US,TXN,Texas Instruments Incorporated,CANDIDATE,20260422,1.96427335376562,6.26,0.75,,250.0,,,,,236.31,11375200.0,5791047.35,2688073512.0,1368482399.2785,54930194170.3586,1.96427335376562,5.88721887220286,2.49,236.0,-0.0013,215.392803087401,206.517810521826,193.594590984427,0.0971118654512835,0.144259661686786,0.220643607852706,setup,2026-04-23T08:45:51Z
20260422,US,EWBC,East West Bancorp Inc,CANDIDATE,20260421,1.85841316844993,6.16,0.75,,250.0,,,,,122.09,1765133.0,949806.55,215505087.97,115961881.6895,4907452206.8118,1.85841316844993,2.88495649857156,2.36,121.39,-0.0058,114.848019452022,112.60579226722,107.541857059807,0.0630570782372379,0.0842248657180424,0.135278888964154,setup,2026-04-23T08:45:51Z
20260422,US,STM,STMicroelectronics NV ADR,CANDIDATE,20260422,1.71442185805133,6.01,0.75,,250.0,,,,,44.86,16908800.0,9862683.4,758528768.0,442439977.324,13613851128.4668,1.71442185805133,1.45791644079701,3.25,45.11,0.0055,39.3826601850117,35.5547614063669,30.2983651606659,0.139079985690578,0.261715680982372,0.480607939145127,setup,2026-04-23T08:45:51Z
20260422,US,SILA,"Sila Realty Trust, Inc.",CANDIDATE,20260421,2.49294761358149,5.99,0.5,,250.0,,,,,30.44,2478097.0,994042.95,75433272.68,30258667.398,1294337220.70302,2.49294761358149,0.711618132324771,2.34,30.53,0.0029,26.0801004302181,25.125852972507,24.3269275777988,0.167173419498424,0.211501159117177,0.251288306040753,setup,2026-04-23T08:45:51Z
20260422,US,IFNNY,Infineon Technologies AG ADR,ENTRY_READY,20260422,3.63868415224341,5.94,0.5,,250.0,,,,,58.32,470700.0,129359.95,27451224.0,7544272.284,228562075.701334,3.63868415224341,1.92499984195896,3.3,57.86,-0.008,51.5619175538097,49.2818857951175,44.4911546003365,0.131067321907444,0.183396273479818,0.31082235387883,setup+breakout,2026-04-23T08:45:51Z
20260422,US,SIRI,Sirius XM Holding Inc,CANDIDATE,20260422,2.54554677993179,5.85,0.5,,250.0,,,,,28.06,12400323.0,4871378.95,347953063.38,136690893.337,4627853551.62673,2.54554677993179,0.828795990246492,2.95,27.33,-0.0267,24.5145638223727,23.1921834094565,21.9837647808411,0.144625709162799,0.209890397320621,0.276396480754484,setup,2026-04-23T08:45:51Z
20260422,US,RS,Reliance Steel & Aluminum Co,CANDIDATE,20260422,2.42041094564051,5.72,0.5,,250.0,,,,,350.87,618700.0,255617.75,217083269.0,89688599.9425,3620116994.80988,2.42041094564051,8.69282376976816,2.48,340.93,-0.0292,321.094392056116,314.743965951318,303.215005619657,0.0927316349351889,0.114779115588412,0.157165686054864,setup,2026-04-23T08:45:51Z
20260422,US,WEX,Wex Inc,CANDIDATE,20260422,2.38099970337284,5.68,0.5,,250.0,,,,,184.93,1108115.0,465399.05,204923706.95,86066246.3165,2418017313.68523,2.38099970337284,6.582347794298,3.56,179.5,-0.0303,166.725519444996,160.886134982824,157.666916977814,0.109188327111556,0.149446470447825,0.172915685451137,setup,2026-04-23T08:45:51Z
20260422,US,POWI,Power Integrations Inc,ENTRY_READY,20260422,3.00594007101571,5.51,0.5,,250.0,,,,,71.73,2693700.0,896125.65,193219101.0,64279092.8745,1460561501.81083,3.00594007101571,3.15682655346688,4.4,69.5,-0.0321,56.4724788844355,51.3097331108217,47.4716390727092,0.270176224188552,0.3979803762587,0.5110074436262,setup+breakout,2026-04-23T08:45:51Z
20260422,US,VECO,Veeco Instruments Inc,CANDIDATE,20260422,1.87404167648924,5.37,0.5,,250.0,,,,,50.37,2257673.0,1204708.0,113718989.01,60681141.96,1383229524.04028,1.87404167648924,2.20969048693916,4.39,49.454,-0.0185,40.4955466641295,36.1995616860767,30.7252561867462,0.24384047504703,0.391453311971279,0.639367941925506,setup,2026-04-23T08:45:51Z
20260422,US,PBI,Pitney Bowes Inc,CANDIDATE,20260422,2.6023191197492,5.1,0.5,,250.0,,,,,15.22,8023100.0,3083057.7,122111582.0,46924138.194,1464883042.03678,2.6023191197492,0.487537477613006,3.2,14.8696,-0.0236,12.1610530024483,11.324472010522,10.5671200708407,0.251536359305059,0.343992018864853,0.440316746470843,setup,2026-04-23T08:45:51Z
20260422,US,ZWS,Zurn Elkay Water Solutions Corporation,CANDIDATE,20260422,2.14101930672308,4.64,0.5,,250.0,,,,,52.48,1995090.0,931841.2,104702323.2,48903026.176,1588251753.83141,2.14101930672308,1.61588413645718,3.08,49.88,-0.0521,47.5964701941831,47.3424010056156,45.2565126559978,0.102602772556308,0.10852003458327,0.159612107077475,setup,2026-04-23T08:45:51Z
20260422,US,ATAT,Atour Lifestyle Holdings Limited American Depositary Shares,CANDIDATE,20260422,1.99790969214575,4.5,0.5,,250.0,,,,,40.41,2334725.0,1168583.85,94346237.25,47222473.3785,1267492710.65369,1.99790969214575,1.50553934802593,3.73,39.5,-0.023,37.369193915219,37.3382290367598,36.4209099396575,0.0813720010038171,0.0822687910617296,0.109527468340348,setup,2026-04-23T08:45:51Z
